DateTime,Entries,UniqueIPs
1433333787,96,20023
1433333787,96,20023
1433333787,96,20023
1433333787,96,20023
1433333787,96,20023
1436356244,95,20024
1438796967,95,20024
1438796967,95,20024
1438796967,95,20024
1438796967,95,20024
1438796967,95,20024
1438796967,95,20024
1438796967,95,20024
1444359278,95,20248
1465305233,96,21272
1470167278,32,20715
1473169220,9,15104
1473283131,9,16128
1475589293,22,19584
1481145897,23,19712
1488923495,24,19713
1491334704,24,19713
1501721110,106,20114
1515164180,111,20184
1518032614,106,20114
1520471040,112,20188
1522154355,108,20374
1522795262,79,20574
1525193298,79,20574
1525193298,79,20574
1525193298,79,20574
1525193298,79,20574
1525193298,79,20574
1528406399,80,20575
