DateTime,Entries,UniqueIPs
1438136187,0,0
1438136187,0,0
1438136187,0,0
1438136187,0,0
1438136187,51,115200
1438136187,51,115200
1438136187,51,115200
1440631768,66,120576
1440631768,66,120576
1443512099,50,114944
1446103148,58,125440
1454452580,60,126720
1456617637,61,126976
1461880281,60,126720
1467243763,62,127488
1485219556,63,128000
1490917929,61,126720
1493318955,65,130560
1496154684,61,129536
1498709715,63,129280
1509242222,70,129792
1511913666,64,130304
1525042003,68,130048
1527721309,64,130304
1527721309,64,130304
1527721309,64,130304
1527721309,64,130304
1527721309,64,130304
1527721309,64,130304
